bvd_id,guo
NL02086430,NL51453762
NL02086434,NL51453762
NL02086481,WW*110298658567
NL02086493,NL32113225
NL02086499,DE8170772594
NL02086691,NL01133974
NL02086795,WW*110298658568
NL02086995,NL02093483
NL02087957,NL02032331
NL02088580,NL76518124
NL02088608,NL02081017
NL02089083,WW*110298658539
NL02089271,NL02082436
NL02089333,NL50251252
NL02089340,WW*110298658576
NL02089408,NL01179037
NL02089535,NL72187433
NL02089553,NL02089552
NL02089663,DE8170772594
NL02089771,NL02091086
NL02089950,NL02085642
NL02090065,NL02090078
NL02090325,NL02077799
NL02090747,NL02334181
NL02090961,NL59489138
NL02090983,NL*J00S1210
NL02091377,NL02094049
NL02091451,NL02085501
NL02091672,WW*110298658586
NL02092022,NL76517330
NL02092275,NL73572888
NL02092576,NL24123686
NL02092577,NL24123686
NL02092897,NL02086859
NL02092899,NL02086859
NL02093041,NL41014030
NL02093448,NL52912949
NL02093628,WW*110298658596
NL02093660,NL37119314
NL02093777,NL02334828
NL02093818,NL02079332
NL02093867,NL64951200
NL02093984,NL41014030
NL02094010,NL02081017
NL02094268,NL02094267
NL02094306,NL02094305
NL02094691,NL68314426
NL02094733,NL76518124
NL02094737,NL76518124
NL02094870,NL54891981
NL02095043,NL57495637
NL02095146,NL02056011
NL02095536,WW*110298658515
NL02095537,NL74603639
NL02095538,WW*110298670803
NL02095820,NL02096340
NL02095886,NL08152408
NL02096227,NL02094469
NL02096243,NL59567562
NL02096303,DE4010008976
NL02096618,DE8170772594
NL02096649,NL59489138
NL02096741,NL73044857
NL02096906,NL02082597
NL02097360,NL02079332
NL02097827,WW*110298658625
NL02098042,NL30135272
NL02098415,NL30135272
NL02099236,DE8170772594
NL02099261,NL02083540
NL02099265,NL53967267
NL02099708,NL02081017
NL02099925,NL02099924
NL02100189,NL30135272
NL02100190,NL30135272
NL02100484,NL74895710
NL02100813,NL24123686
NL02100930,NL02066450
NL02101513,NL02101506
NL02101624,DE8170772594
NL02300216,NL41024354
NL02300456,NL41014030
NL02300483,NL41212326
NL02304700,NL41014030
NL02309120,NL41014030
NL02309166,NL41201971
NL02309565,NL02081679
NL02310374,NL02307033
NL02310899,NL01170885
NL02312383,NL30093850
NL02313168,NL41014030
NL02314380,NL29035393
NL02315646,NL73392308
NL02315657,NL67716717
NL02316058,NL02061792
NL02316257,NL04074110
NL02316730,NL02100183
NL02318648,NL01174824
NL02318888,NL02066366
NL02319244,NL67716717
NL02319247,NL62975714
NL02319658,NL30058019
NL02319978,WW*923292276
NL02319992,BE0419840942
NL02320058,NL41013463
NL02320280,NL61955809
NL02320281,NL41212326
NL02320291,NL30189163
NL02320379,BE0400454404
NL02320676,NL01147389
NL02321140,NL02081975
NL02321245,NL02322355
NL02321415,WW*110298658657
NL02321425,NL41014030
NL02321944,NL02048050
NL02322211,WW*110298666948
NL02322212,NL41014030
NL02322303,NL02086133
NL02322659,NL02081975
NL02322909,NL02300804
NL02322999,NL01123393
NL02323078,NL01126065
NL02323496,NL01124531
NL02324011,WW*110298658559
NL02324224,NL41212326
NL02324264,NL02051118
NL02324861,NL69853568
NL02325156,NL02061788
NL02325434,ZZ*4000000048292
NL02325681,NL02048050
NL02325793,NL02325792
NL02325798,NL41014030
NL02325799,NL41014030
NL02325868,NL69853568
NL02325884,NL04064268
NL02325964,NL41212326
NL02326029,NL34311361
NL02326042,NL02300804
NL02326136,NL54350018
NL02326218,NL02326217
NL02326262,NL51453762
NL02326470,NL02069342
NL02326505,NL02084151
NL02326685,DK36058536
NL02326732,NL41014030
NL02326866,NL02320448
NL02327254,NL02066366
NL02327769,NL69737983
NL02327790,NL02334720
NL02327905,NL41212326
NL02327906,NL41212326
NL02327990,NL41212326
NL02328353,NL41014030
NL02328399,NL41212326
NL02328411,NL02069342
NL02328415,NL02079071
NL02328586,NL55917917
NL02328618,TRC23474334730
NL02328745,WW*110298658670
NL02328746,WW*110298658671
NL02328967,NL41212326
NL02329540,NL61030554
NL02329541,NL61030554
NL02329619,NL02334720
NL02329626,NL41212326
NL02329628,NL41212326
NL02329742,NL02329741
NL02329889,NL02086290
NL02330130,NL63838885
NL02330247,NO914778271
NL02330392,NL02005220
NL02330501,NL02100183
NL02330601,NL02079038
NL02330732,NL76517330
NL02330778,NL71558152
NL02331304,NL41014030
NL02331342,CN31397PC
NL02331393,NL02063026
NL02331462,NL05072429
NL02331543,NL02322491
NL02331688,NL02064929
NL02331908,NL41014030
NL02331913,NL56216939
NL02331997,CN31397PC
NL02332046,CN31397PC
NL02332418,MY*110298663335
NL02332419,MY*110298663335
NL02332420,GB*D00435804
NL02332434,NL69853568
NL02332437,NL02100183
NL02332496,NL04053841
NL02332516,NL02069342
NL02332659,NL02056011
NL02332710,NL73498262
NL02332712,NL73498262
NL02332863,NL01157502
NL02333054,NL76573397
NL02333194,NL02079071
NL02333195,NL02079071
NL02333236,WW*110298658676
NL02333237,NL02333235
NL02333312,NL02069342
NL02333325,NL41042753
NL02333413,NL01124543
NL02333540,FR955501036
NL02333633,NL01155410
NL02333645,NL41212326
NL02334245,NL41014030
NL02334435,WW*913571072
NL02334440,NL02327999
NL02334441,NL02327999
NL02334723,NL02334722
NL02334880,NL02098850
NL02334917,NL67716717
NL04000479,NL04081742
NL04001026,NL04038805
NL04003669,NL04059213
NL04005852,NL01123371
NL04005859,NL01181973
NL04006096,NL04051146
NL04007927,ZA194602104806
NL04008430,NL04068972
NL04008496,NL04033093
NL04010739,NL04033093
NL04011998,NL04037275
NL04014700,NL56846886
NL04014947,NL41019612
NL04015818,NL04080901
NL04016020,WW*4000000058873
NL04016179,NL55636160
NL04016269,DE7050000100
NL04016426,DE2050476735
NL04017882,NL57830657
NL04018125,NL01097639
NL04018576,NL04061282
NL04018757,NL01129231
NL04020284,NL02332793
NL04020619,NL04026437
NL04021719,NL67425267
NL04022186,NL01138095
NL04022476,NL41029302
NL04022958,NL28085082
NL04023408,NL41159664
NL04023574,NL70311641
NL04023772,NL05071988
NL04023904,NL41019600
NL04024577,NL01123371
NL04024886,NL04068981
NL04024901,NL04026437
NL04025306,NL41194798
NL04025712,NL41047758
NL04025779,NL04076525
NL04026125,DEFEB13222
NL04026198,US250730780
NL04026206,WW*4000000058873
NL04026458,BE0445703716
NL04026970,NL50822810
NL04027190,NL04080901
NL04027434,NL64716783
NL04027479,NL01169229
NL04027497,NL04051146
NL04027501,NL04039669
NL04027651,NL70434271
NL04027688,NL06080945
NL04027689,NL04038805
NL04027939,NL76539415
NL04027990,WW*110298658863
NL04028140,NL04075201
NL04028224,NL59359242
NL04028476,NL58733574
NL04028532,NL04067100
NL04028645,NL17194420
NL04028891,NL04059213
NL04029567,GB*D00435873
NL04029675,FR542107651
NL04029766,NL04087414
NL04029880,NL04050364
NL04030087,NL01097358
NL04030354,NL04021669
NL04031113,NL70311641
NL04031224,NL04069146
NL04031409,US463640387
NL04031433,NL66654408
NL04032033,NL01123371
NL04032812,NL04075649
NL04032832,NL76279073
NL04033013,WW*4000000058873
NL04033091,NL04033093
NL04033170,NL01138095
NL04033200,NL01126957
NL04033526,NL33266601
NL04033690,NL*J00S1210
NL04033756,NL62331329
NL04033895,NL04048114
NL04034113,NL04079150
NL04034207,NL70345309
NL04034531,NL01165249
NL04034544,NL04068833
NL04034717,NL02005220
NL04035491,NL01143761
NL04036350,NL02032331
NL04036654,NL04080901
NL04037139,FR*110140801243
NL04037305,NL74582771
NL04037373,BE0445703716
NL04037612,NL04021669
NL04037635,WW*110298658707
NL04037759,NL04074120
NL04037784,NL66874297
NL04037899,NL*908405293
NL04037930,NL41159664
NL04038166,NL04033093
NL04038253,NL04065731
NL04038364,NL04075031
NL04038435,NL04069124
NL04038615,FR443837331
NL04038707,FR443837331
NL04038840,NL01142631
NL04039238,NL04029244
NL04039375,NL04069127
NL04039382,NL01169229
NL04039625,NL17034844
NL04039763,NL41020193
NL04039764,NL41020211
NL04039765,NL41020195
NL04039766,NL01123371
NL04040368,NL04058437
NL04040443,LULB152023
NL04040712,NL04078099
NL04040756,NL56756682
NL04040906,NL31045961
NL04041350,NL30206207
NL04041498,NL04075201
NL04041600,NL65365267
NL04041718,NL76539415
NL04041723,NL05073846
NL04041892,NL01126957
NL04042093,NL50800655
NL04042094,NL50800655
NL04042137,NL08209882
NL04042211,NL76422305
NL04042539,NL50800655
NL04042655,NL04081953
NL04043000,NL04055922
NL04043220,NL04033093
NL04043223,NL37052025
NL04043248,NL41020244
NL04043269,NL04066881
NL04043499,NL04021784
NL04043974,NL04051519
NL04044004,NL04053629
NL04044274,BE0445703716
NL04044785,NL04069048
NL04045058,NL04033093
NL04045278,NL01155410
NL04045279,NL30186804
NL04045501,NL04033093
NL04046007,NL04061011
NL04046246,NL62241648
NL04046749,NL34284016
NL04046813,NL67556817
NL04046847,NL04066973
NL04046891,NL04081403
NL04047011,WW*110298658273
NL04047181,US222640650
NL04047203,NL30194051
NL04047249,NL50822810
NL04047250,NL50822810
NL04047604,NL01155410
NL04047636,NL04076525
NL04047913,NL08060403
NL04048043,GBJE126984
NL04048094,NL04037479
NL04048379,NL04033093
NL04048434,NL*Z00031203
NL04048495,NL58754644
NL04048578,NL02079332
NL04048749,NL41005368
NL04048817,NL*J00S1210
NL04048841,NL*Z00031203
NL04048997,NL34284016
NL04049121,NL54096014
NL04049131,NL41020194
NL04049182,NL04050286
NL04049225,NL04075537
NL04049334,NL04084476
NL04049410,NL27117020
NL04049421,NL01143011
NL04049518,NL*908405293
NL04049735,IT03704150378
NL04049738,NL02040619
NL04049782,NL01133337
NL04049912,NL70322228
NL04049984,NL04030911
NL04049998,NL76086976
NL04050089,NL74252313
NL04050164,YY*904697489
NL04050176,NL02079100
NL04050251,NL04078476
NL04050261,NL04053423
NL04050732,NL62380923
NL04050808,NL04075031
NL04050872,NL61654124
NL04050918,DK28504799
NL04051177,NL04077984
NL04051236,NL01169229
NL04051618,NL08088092
NL04051621,NL54065569
NL04051689,NL04031960
NL04051709,DE*110241767891
NL04051815,WW*110298658273
NL04052650,CW*904715410
NL04052685,NL71245170
NL04052751,NL55460666
NL04052848,NL64743780
NL04053143,WW*110298658707
NL04053149,NL04052476
NL04053483,NL04006089
NL04053805,NL76883043
NL04053838,NL01132895
NL04054084,NL04064561
NL04054112,NL04053423
NL04054332,NL04006089
NL04054490,NL04015597
NL04054540,NL08167024
NL04054582,WW*110298658763
NL04054676,NL04048300
NL04054731,NL04075537
NL04055676,NL41047578
NL04055706,NL70321957
NL04055829,WW*110298658767
NL04055831,WW*110298658698
NL04056210,DE*D00422994
NL04056232,NL01097358
NL04056357,NL04006089
NL04056475,NL04044587
NL04056588,WW*110298658770
NL04056589,WW*110298658771
NL04056590,WW*110298658772
NL04056591,NL67716717
NL04057022,NL04024478
NL04057059,NL02078166
NL04057223,NL02057208
NL04057334,NL54045126
NL04058056,NL05059975
NL04058136,NL52704734
NL04058319,NL04006089
NL04058768,WW*110298666428
NL04058903,NL09095208
NL04058989,NL04077396
NL04059199,NL04033093
NL04059456,WW*110298658786
NL04059506,NL08139840
NL04059527,NL05069356
NL04059928,NL04073867
NL04059966,NL55172598
NL04059980,NL69824487
NL04060138,NL17194420
NL04060153,NL04049158
NL04060157,NL*908405293
NL04060226,US204536774
NL04060388,NL04060379
NL04060392,NL04060389
NL04060401,WW*110298658790
NL04060508,CHCP3081482
NL04060660,WW*110298658792
NL04060983,FR509679304
NL04061020,NL62674277
NL04061029,NL04061030
NL04061471,NL55460666
NL04061548,NL04006089
NL04061562,NL02079332
NL04061604,IT03704150378
NL04061765,WW*110298658795
NL04061953,NL55195830
NL04062697,NL76086976
NL04062698,NL04062694
NL04062745,NL*905642689
NL04062977,NL04038805
NL04063154,NL70316031
NL04063705,WW*110298658797
NL04063861,NL04021669
NL04064106,NL24304742
NL04064879,NL04049907
NL04065018,NL04065396
NL04065039,DE2050444448
NL04065215,NL02071041
NL04065862,NL04052755
NL04066155,NL61970034
NL04066531,WW*110298658806
NL04066551,NL*Z00031203
NL04066880,NL04068982
NL04067104,NL04067103
NL04067313,NL17194420
NL04067442,NL04060379
NL04067546,NL04061282
NL04068086,NL08168127
NL04068372,NL73089737
NL04068528,NL04061175
NL04068556,LULB165457
NL04068557,CYC182409
NL04068954,NL04068018
NL04069672,NL04067103
NL04069813,NL58014004
NL04070050,NL64926559
NL04070151,NL05069356
NL04070152,NL05069356
NL04070529,NL04076926
NL04071406,NL*110298658839
NL04071408,NL*110003845335
NL04071409,WW*110298658841
NL04071758,NL58131051
NL04071838,NL04071836
NL04071913,NL77714172
NL04072075,NL04033093
NL04072317,NL04080901
NL04072372,NL01169415
NL04072828,WW*110298658849
NL04073125,WW*110298658851
NL04073215,NL76086976
NL04073265,NL04034779
NL04073280,NL51443023
NL04073570,NL04033093
NL04073572,NL04033093
NL04073648,SE5567033062
NL04073724,WW*110298669008
NL04073729,NL05075986
NL04074488,NL04006089
NL04074590,WW*110298658856
NL04075495,WW*110298658863
NL04075637,NL53588622
NL04075812,NL04081134
NL04075911,NL04075920
NL04075956,NL04076525
NL04076080,NL04076525
NL04076466,NL75779749
NL04076609,NL62609378
NL04076700,NL05077522
NL04076742,NL61837385
NL04077342,NL04049981
NL04077705,NL56756682
NL04077785,NL04046237
NL04077947,NL72774703
NL04078096,NL67363180
NL04078186,NL04078330
NL04078794,NL04049981
NL04079659,NL01170406
NL04079998,NL04080901
NL04080027,NL01164854
NL04080227,NL58253858
NL04080260,NL04079494
NL04080327,NL66983657
NL04080373,WW*110298658884
NL04080496,NL53088050
NL04080545,WW*110298658885
NL04081125,NL62331329
NL04081137,NL04081134
NL04081180,WW*110298669957
NL04081353,NL04081538
NL04081371,NL73089737
NL04081400,WW*110298658890
NL04081707,NL74616455
NL04082043,NL04082070
NL04082089,WW*110298658884
NL04082154,NL04082153
NL04082509,NL50304089
NL04082971,NL30270301
NL04083035,NL04083033
NL04083190,WW*110298658895
NL04083193,WW*110298658896
NL04083496,WW*110298658899
NL04083700,WW*110298658901
NL04083773,NL02087615
NL04083855,NL14084347
NL04083856,NL72774703
NL04084044,NL04075920
NL04084099,NL08069453
NL04084483,NL01123266
NL04084763,NL72774703
NL04084804,NL04053956
NL04084908,SE5563255511
NL04085061,NL04075831
NL04085064,NL01144580
NL04085201,NL67173152
NL04085258,NL62752219
NL04085415,NL04085566
NL04085493,NL70961018
NL04086053,NL04086111
NL04086057,NL04086108
NL04086360,NL50304089
NL04086362,NL50304089
NL04086470,NL70961018
NL04086505,NL17068107
NL04086741,NL54315662
NL04086744,NL54315662
NL04086957,NL41020193
NL04086963,NL59137894
NL04087200,WW*110298658884
NL04087325,US*D00437838
NL04087326,US911650317
NL04087371,US911650317
NL04087466,WW*110298658685
NL04087604,NL55891179
NL04088668,NL71898433
NL05000262,NL41024354
NL05005390,NL05066204
NL05006478,NL05051899
NL05008173,NL05077649
NL05011049,NL01010587
NL05011125,NL08166554
NL05011481,NL66752485
NL05011710,WW*110298658924
NL05012676,NL05082230
NL05013317,NL59588330
NL05014273,MXMEX8311174TA
NL05014381,NL66104920
NL05016472,NL05069759
NL05016548,NL05052768
NL05016562,NL05081840
NL05016582,NL05045713
NL05016938,NL05083948
NL05017530,NL06078305
NL05017605,NL56849362
NL05018078,NL08167024
NL05018369,US360698440
NL05018749,NL08186191
NL05019310,WW*110298658970
NL05019896,NL05069759
NL05019990,NL70916993
NL05020189,WW*110298658929
NL05020231,NL60944722
NL05020370,DE*850267597
NL05020541,NL70755809
NL05020542,NL64951987
NL05020569,NL05069759
NL05020679,YY*919149024
NL05020680,YY*919149024
NL05020784,NL23073095
NL05021293,WW*110298658984
NL05021736,NL41025281
NL05021823,NL56204620
NL05021940,NL08167148
NL05022291,NL05082230
NL05022502,NL05065668
NL05022769,NL30103735
NL05023016,NL05060767
NL05023134,NL41024354
NL05023176,NL41023797
NL05023195,NL01101744
NL05023425,NL41024137
NL05024016,NL05069759
NL05024472,NL66366291
NL05024790,NL05037887
NL05024903,NL*908405293
NL05025077,NL05045358
NL05025334,MXMEX8311174TA
NL05025359,GBGG53021
NL05025954,NL05073630
NL05026225,NL05073846
NL05026321,NL05071914
NL05026366,NL05069759
NL05026455,NL66839769
NL05026851,US360698440
NL05026900,NL05045103
NL05027081,NL05011496
NL05027284,BE*Z00348192
NL05027399,NL05057255
NL05027430,NL66366291
NL05027436,NL61837385
NL05027455,NL52387534
NL05027466,NL41029302
NL05027484,NL05072324
NL05027572,WW*110298658995
NL05027762,NL61565261
NL05028264,NL76656527
NL05028341,NL05071914
NL05028388,NL09147451
NL05028523,NL64583856
NL05028917,NL72637447
NL05028978,NL41040034
NL05028979,NL41040034
NL05028980,NL41040034
NL05028981,NL41040034
NL05029362,NL64951987
NL05029617,NL67363865
NL05029618,NL05035381
NL05030380,NL41025444
NL05030596,ZZ*J00M*45985
NL05031054,NL41040034
NL05031684,NL05071918
NL05032834,NL08199040
NL05032928,NL41025491
NL05033367,NL71999620
NL05033710,WW*110298658970
NL05033727,WW*110298658943
NL05034367,NL05082230
NL05034596,NL30230058
NL05034833,NL05034641
NL05034875,NL05040081
NL05034876,NL05040081
NL05035122,NL66229456
NL05035619,NL05010142
NL05035620,NL05075135
NL05035666,NL41245351
NL05036059,NL14022069
NL05036313,NL05069759
NL05036419,NL61565261
NL05036453,NL05077755
NL05036592,BE0851384935
NL05036664,NL05071914
NL05036665,NL05071914
NL05036975,NL05045358
NL05037000,NL05023642
NL05037856,NL08174471
NL05038027,NL66865859
NL05038109,NL70811849
NL05038170,NL05056416
NL05038263,NL28049905
NL05039381,NL05045595
NL05039622,NL06068215
NL05039858,NL05023642
NL05040223,WW*110298670750
NL05040359,NL23066371
NL05040633,NL05071914
NL05040954,NL05082376
NL05041239,NL05075380
NL05042344,FR403210032
NL05042540,NL05080518
NL05042587,NL08114283
NL05042592,NL40534321
NL05043010,NL05016702
NL05043061,NL08168173
NL05043147,NL08166373
NL05043810,NL76975436
NL05043978,FR542107651
NL05044060,NL66104920
NL05044274,NL05072252
NL05044389,NL55455085
NL05044656,NL08168326
NL05044944,NL08167148
NL05045486,NL05074033
NL05045672,NL52015165
NL05045698,NL05054243
NL05045700,NL05071630
NL05045711,NL05045713
NL05045760,NL08059668
NL05045894,NL59588330
NL05045965,GBCP3287735
NL05046145,NL05060834
NL05046354,NL64951987
NL05046448,NL41040034
NL05046794,NL69612080
NL05046831,NL74364766
NL05046843,NL54325579
NL05046846,DE*850267597
NL05046869,CW*904713993
NL05047024,ZZ*J00M*45985
NL05047144,NL05036289
NL05047286,NL05081933
NL05047459,NL08022152
NL05047611,NL66366291
NL05047750,FI01286311
NL05047802,NL41024572
NL05047848,NL04026520
NL05047925,NL56204620
NL05048041,NL66366291
NL05048317,NL05085653
NL05048330,NL41201971
NL05048628,NL50387332
NL05048629,NL50387332
NL05048922,WW*110298660059
NL05048970,NL23063306
NL05049032,NL05067122
NL05049076,NL05082376
NL05049094,NL05067122
NL05049187,NL57136092
NL05049240,NL05057305
NL05049297,NL05076445
NL05049772,NL73623172
NL05049779,NL41040034
NL05049800,NL41040034
NL05049801,NL41040034
NL05050149,NL66229456
NL05050160,NL70379238
NL05050253,NL70379238
NL05050354,WW*110298658970
NL05050537,NL23074272
NL05050550,SE5568192321
NL05050572,WW*110298658971
NL05050626,NL05056416
NL05050651,NL05077649
NL05050689,NL66104920
NL05050692,NL53173848
NL05050698,NL05053701
NL05050725,WW*110298658974
NL05050780,NL05050779
NL05050783,NL05050779
NL05050953,NL30099780
NL05050983,WW*110298658982
NL05051007,NL06068215
NL05051027,NL08175837
NL05051154,NL05071968
NL05051362,NL08183446
NL05051400,NL70467153
NL05051404,NL41025444
NL05051462,BM45125R
NL05051531,NL41040034
NL05051567,NL41023797
NL05051623,NL08153018
NL05051735,NL67699820
NL05051833,NL05083356
NL05052093,NL05037887
NL05052098,NL71636005
NL05052143,NL05056372
NL05052304,NL59420006
NL05052356,NL66394163
NL05052372,AW*D00429388
NL05052537,NL61837385
NL05052653,NL08134324
NL05052761,WW*110298658980
NL05052907,LULB132987
NL05053058,NL05053059
NL05053060,NL05053059
NL05053061,NL05053059
NL05053136,NL72697377
NL05053373,NL05053059
NL05053492,WW*110298658983
NL05053709,NL05069759
NL05053775,NL05084204
NL05053935,NL59588330
NL05053948,WW*110298668582
NL05054003,NL39066428
NL05054016,NL05082230
NL05054080,NL*110298668607
NL05054242,WW*110298658984
NL05054268,NL61565261
NL05054312,DE*110229026049
NL05054388,NL41023114
NL05054514,NL08198805
NL05054525,NL05071953
NL05054555,NL05069759
NL05054603,NL73974811
NL05054937,NL05020822
NL05054954,NL05039444
NL05055147,FI09866740
NL05055481,NL41040130
NL05055575,NL60944722
NL05055897,NL05056416
NL05056052,NL55460666
NL05056174,NL05038241
NL05056300,NL52387534
